***SESSION HEADER***
{
    "Participant": "0",
    "Timestamp": "17-19-59-02-04-2026"
}
---SESSION HEADER---
time; camera.position; camera.direction; hand.position; hand.direction; input; fps
81.763123; (41.290, 28.642, 17.468); (26.219, 85.795, 359.290); (41.580, 28.284, 17.314); (6.207, 81.970, 328.817); [R_PadTouch]; 21.319227
81.809629; (41.289, 28.642, 17.468); (26.117, 85.697, 359.045); (41.579, 28.283, 17.315); (6.331, 81.376, 328.628); []; 21.415800
81.810639; (41.289, 28.642, 17.468); (26.117, 85.697, 359.045); (41.579, 28.283, 17.315); (6.331, 81.376, 328.628); []; 21.415800
81.855210; (41.289, 28.643, 17.468); (25.929, 85.684, 359.027); (41.579, 28.282, 17.315); (6.214, 81.304, 327.259); []; 21.295210
81.855715; (41.289, 28.643, 17.468); (25.929, 85.684, 359.027); (41.579, 28.282, 17.315); (6.214, 81.304, 327.259); []; 21.295210
81.901325; (41.288, 28.643, 17.468); (25.641, 85.812, 359.007); (41.580, 28.279, 17.314); (6.695, 82.458, 326.910); []; 21.413820
81.902327; (41.288, 28.643, 17.468); (25.641, 85.812, 359.007); (41.580, 28.279, 17.314); (6.695, 82.458, 326.910); []; 21.413820
81.947261; (41.288, 28.644, 17.468); (25.525, 85.883, 359.063); (41.581, 28.278, 17.315); (6.887, 82.512, 325.605); []; 21.487839
81.948264; (41.288, 28.644, 17.468); (25.525, 85.883, 359.063); (41.581, 28.278, 17.315); (6.887, 82.512, 325.605); []; 21.487839
81.994533; (44.443, 29.530, 17.707); (25.404, 85.868, 359.087); (44.737, 29.163, 17.553); (6.978, 82.765, 324.625); []; 21.531845
81.995550; (44.443, 29.530, 17.707); (25.404, 85.868, 359.087); (44.737, 29.163, 17.553); (6.978, 82.765, 324.625); []; 21.531845
82.040142; (44.443, 29.531, 17.707); (24.979, 85.392, 359.228); (44.738, 29.164, 17.554); (6.631, 83.954, 324.152); []; 21.468040
82.041217; (44.443, 29.531, 17.707); (24.979, 85.392, 359.228); (44.738, 29.164, 17.554); (6.631, 83.954, 324.152); []; 21.468040
82.085176; (44.443, 29.532, 17.707); (24.903, 85.068, 359.300); (44.739, 29.164, 17.553); (6.531, 84.422, 323.260); []; 21.538376
82.086178; (44.443, 29.532, 17.707); (24.903, 85.068, 359.300); (44.739, 29.164, 17.553); (6.531, 84.422, 323.260); []; 21.538376
82.137276; (44.443, 29.532, 17.707); (24.971, 84.525, 359.369); (44.740, 29.166, 17.557); (6.295, 83.724, 325.594); [R_PadTouch]; 21.592003
82.138784; (44.443, 29.532, 17.707); (24.971, 84.525, 359.369); (44.740, 29.166, 17.557); (6.295, 83.724, 325.594); [R_PadTouch]; 21.592003
82.190259; (44.443, 29.531, 17.707); (25.159, 84.400, 359.416); (44.741, 29.166, 17.556); (6.300, 84.635, 324.576); [R_PadTouch]; 21.057936
82.192415; (44.443, 29.531, 17.707); (25.159, 84.400, 359.416); (44.741, 29.166, 17.556); (6.300, 84.635, 324.576); [R_PadTouch]; 21.057936
82.193430; (44.443, 29.531, 17.707); (25.159, 84.400, 359.416); (44.741, 29.166, 17.556); (6.300, 84.635, 324.576); [R_PadTouch]; 21.057936
82.242985; (44.443, 29.531, 17.706); (25.460, 84.305, 359.304); (44.741, 29.166, 17.559); (6.403, 84.022, 325.916); [R_Axis0,R_PadTouch]; 20.563580
82.243987; (44.443, 29.531, 17.706); (25.460, 84.305, 359.304); (44.741, 29.166, 17.559); (6.403, 84.022, 325.916); [R_Axis0,R_PadTouch]; 20.563580
82.295395; (44.443, 29.530, 17.705); (25.602, 84.273, 359.211); (44.742, 29.165, 17.560); (7.401, 84.395, 324.440); [R_Axis0,R_PadTouch]; 20.261580
82.296397; (44.443, 29.530, 17.705); (25.602, 84.273, 359.211); (44.742, 29.165, 17.560); (7.401, 84.395, 324.440); [R_Axis0,R_PadTouch]; 20.261580
82.298257; (44.443, 29.530, 17.705); (25.602, 84.273, 359.211); (44.742, 29.165, 17.560); (7.401, 84.395, 324.440); [R_Axis0,R_PadTouch]; 20.261580
82.349613; (44.443, 29.530, 17.705); (25.571, 84.199, 359.088); (44.742, 29.164, 17.561); (7.421, 84.473, 325.323); [R_Axis0,R_PadTouch]; 19.963238
82.350623; (44.443, 29.530, 17.705); (25.571, 84.199, 359.088); (44.742, 29.164, 17.561); (7.421, 84.473, 325.323); [R_Axis0,R_PadTouch]; 19.963238
82.400411; (44.444, 29.530, 17.705); (25.795, 83.951, 359.118); (44.744, 29.161, 17.561); (8.169, 84.504, 324.221); [R_Axis0,R_PadTouch]; 19.737303
82.401413; (44.444, 29.530, 17.705); (25.795, 83.951, 359.118); (44.744, 29.161, 17.561); (8.169, 84.504, 324.221); [R_Axis0,R_PadTouch]; 19.737303
82.452810; (44.444, 29.530, 17.705); (25.962, 83.807, 359.023); (44.746, 29.160, 17.561); (8.294, 84.793, 324.750); [R_Axis0,R_PadTouch]; 19.684107
82.454320; (44.444, 29.530, 17.705); (25.962, 83.807, 359.023); (44.746, 29.160, 17.561); (8.294, 84.793, 324.750); [R_Axis0,R_PadTouch]; 19.684107
82.455330; (44.444, 29.530, 17.705); (25.962, 83.807, 359.023); (44.746, 29.160, 17.561); (8.294, 84.793, 324.750); [R_Axis0,R_PadTouch]; 19.684107
82.505659; (44.446, 29.529, 17.705); (26.134, 83.481, 358.936); (44.747, 29.156, 17.561); (9.083, 84.628, 324.087); [R_Axis0,R_PadTouch]; 19.548285
82.507167; (44.446, 29.529, 17.705); (26.134, 83.481, 358.936); (44.747, 29.156, 17.561); (9.083, 84.628, 324.087); [R_Axis0,R_PadTouch]; 19.548285
82.557848; (44.446, 29.529, 17.705); (26.171, 83.363, 358.900); (44.748, 29.153, 17.560); (9.827, 84.895, 323.643); [R_Axis0,R_PadTouch]; 19.434137
82.558858; (44.446, 29.529, 17.705); (26.171, 83.363, 358.900); (44.748, 29.153, 17.560); (9.827, 84.895, 323.643); [R_Axis0,R_PadTouch]; 19.434137
82.609954; (44.448, 29.529, 17.705); (26.587, 83.252, 358.733); (44.750, 29.142, 17.559); (12.259, 85.631, 323.969); [R_Axis0,R_PadTouch]; 19.356295
82.611985; (44.448, 29.529, 17.705); (26.587, 83.252, 358.733); (44.750, 29.142, 17.559); (12.259, 85.631, 323.969); [R_Axis0,R_PadTouch]; 19.356295
82.612987; (44.448, 29.529, 17.705); (26.587, 83.252, 358.733); (44.750, 29.142, 17.559); (12.259, 85.631, 323.969); [R_Axis0,R_PadTouch]; 19.356295
82.663601; (44.450, 29.528, 17.705); (26.727, 83.164, 358.900); (44.750, 29.137, 17.559); (12.277, 85.285, 324.374); [R_Axis0,R_PadTouch]; 19.272055
82.664603; (44.450, 29.528, 17.705); (26.727, 83.164, 358.900); (44.750, 29.137, 17.559); (12.277, 85.285, 324.374); [R_Axis0,R_PadTouch]; 19.272055
82.715098; (44.451, 29.528, 17.705); (26.944, 82.970, 358.851); (44.750, 29.135, 17.560); (12.691, 85.208, 323.941); [R_Axis0,R_PadTouch]; 19.226414
82.716452; (44.451, 29.528, 17.705); (26.944, 82.970, 358.851); (44.750, 29.135, 17.560); (12.691, 85.208, 323.941); [R_Axis0,R_PadTouch]; 19.226414
82.767762; (44.454, 29.528, 17.705); (27.316, 82.828, 358.705); (44.750, 29.133, 17.560); (12.633, 85.676, 325.129); [R_Axis0,R_PadTouch]; 19.200520
82.769783; (44.454, 29.528, 17.705); (27.316, 82.828, 358.705); (44.750, 29.133, 17.560); (12.633, 85.676, 325.129); [R_Axis0,R_PadTouch]; 19.200520
82.770793; (44.454, 29.528, 17.705); (27.316, 82.828, 358.705); (44.750, 29.133, 17.560); (12.633, 85.676, 325.129); [R_Axis0,R_PadTouch]; 19.200520
82.820832; (44.455, 29.527, 17.705); (27.422, 82.909, 358.720); (44.751, 29.133, 17.560); (12.502, 85.545, 324.265); [R_Axis0,R_PadTouch]; 19.163248
82.821834; (44.455, 29.527, 17.705); (27.422, 82.909, 358.720); (44.751, 29.133, 17.560); (12.502, 85.545, 324.265); [R_Axis0,R_PadTouch]; 19.163248
82.872783; (44.457, 29.527, 17.705); (27.574, 83.034, 358.678); (44.752, 29.134, 17.561); (12.063, 85.515, 324.962); [R_Axis0,R_PadTouch]; 19.184484
82.874294; (44.457, 29.527, 17.705); (27.574, 83.034, 358.678); (44.752, 29.134, 17.561); (12.063, 85.515, 324.962); [R_Axis0,R_PadTouch]; 19.184484
82.875430; (44.457, 29.527, 17.705); (27.574, 83.034, 358.678); (44.752, 29.134, 17.561); (12.063, 85.515, 324.962); [R_Axis0,R_PadTouch]; 19.184484
82.926435; (44.458, 29.527, 17.705); (27.359, 83.019, 358.553); (44.752, 29.136, 17.561); (11.273, 85.274, 325.713); [R_Axis0,R_PadTouch]; 19.126749
82.927445; (44.458, 29.527, 17.705); (27.359, 83.019, 358.553); (44.752, 29.136, 17.561); (11.273, 85.274, 325.713); [R_Axis0,R_PadTouch]; 19.126749
82.979814; (44.459, 29.527, 17.706); (27.280, 82.991, 358.532); (44.753, 29.139, 17.562); (10.657, 85.304, 325.595); [R_Axis0,R_PadTouch]; 19.099218
82.981130; (44.459, 29.527, 17.706); (27.280, 82.991, 358.532); (44.753, 29.139, 17.562); (10.657, 85.304, 325.595); [R_Axis0,R_PadTouch]; 19.099218
83.030854; (44.460, 29.528, 17.706); (27.241, 82.827, 358.404); (44.756, 29.143, 17.563); (8.954, 85.172, 327.077); [R_PadTouch]; 19.041704
83.031855; (44.460, 29.528, 17.706); (27.241, 82.827, 358.404); (44.756, 29.143, 17.563); (8.954, 85.172, 327.077); [R_PadTouch]; 19.041704
83.032923; (44.460, 29.528, 17.706); (27.241, 82.827, 358.404); (44.756, 29.143, 17.563); (8.954, 85.172, 327.077); [R_PadTouch]; 19.041704
83.083756; (44.460, 29.528, 17.707); (27.140, 82.649, 358.432); (44.757, 29.141, 17.562); (11.039, 85.767, 325.864); [R_PadTouch]; 19.061413
83.085263; (44.460, 29.528, 17.707); (27.140, 82.649, 358.432); (44.757, 29.141, 17.562); (11.039, 85.767, 325.864); [R_PadTouch]; 19.061413
83.135848; (44.461, 29.528, 17.707); (27.017, 82.487, 358.219); (44.759, 29.142, 17.562); (10.094, 85.610, 325.190); []; 19.060978
83.136850; (44.461, 29.528, 17.707); (27.017, 82.487, 358.219); (44.759, 29.142, 17.562); (10.094, 85.610, 325.190); []; 19.060978
83.188591; (44.461, 29.528, 17.708); (26.920, 82.396, 358.291); (44.760, 29.143, 17.561); (9.959, 86.134, 325.177); []; 19.065361
83.190098; (44.461, 29.528, 17.708); (26.920, 82.396, 358.291); (44.760, 29.143, 17.561); (9.959, 86.134, 325.177); []; 19.065361
83.190603; (44.461, 29.528, 17.708); (26.920, 82.396, 358.291); (44.760, 29.143, 17.561); (9.959, 86.134, 325.177); []; 19.065361
83.242787; (44.461, 29.528, 17.709); (26.929, 82.119, 358.224); (44.762, 29.145, 17.561); (9.384, 86.564, 325.433); []; 19.054029
83.243807; (44.461, 29.528, 17.709); (26.929, 82.119, 358.224); (44.762, 29.145, 17.561); (9.384, 86.564, 325.433); []; 19.054029
83.294315; (44.461, 29.529, 17.709); (26.692, 81.874, 358.200); (44.764, 29.149, 17.561); (9.103, 86.322, 324.609); []; 18.992079
83.295326; (44.461, 29.529, 17.709); (26.692, 81.874, 358.200); (44.764, 29.149, 17.561); (9.103, 86.322, 324.609); []; 18.992079
83.296327; (44.461, 29.529, 17.709); (26.692, 81.874, 358.200); (44.764, 29.149, 17.561); (9.103, 86.322, 324.609); []; 18.992079
83.347308; (44.461, 29.529, 17.710); (26.615, 81.803, 358.121); (44.764, 29.151, 17.561); (8.017, 86.563, 324.256); []; 18.985416
83.348319; (44.461, 29.529, 17.710); (26.615, 81.803, 358.121); (44.764, 29.151, 17.561); (8.017, 86.563, 324.256); []; 18.985416
83.401310; (44.461, 29.530, 17.710); (26.242, 81.774, 358.152); (44.766, 29.160, 17.559); (5.519, 87.414, 322.511); []; 19.032681
83.402312; (44.461, 29.530, 17.710); (26.242, 81.774, 358.152); (44.766, 29.160, 17.559); (5.519, 87.414, 322.511); []; 19.032681
83.451628; (44.461, 29.530, 17.711); (26.059, 81.689, 358.112); (44.768, 29.162, 17.562); (5.261, 86.476, 324.852); [R_PadTouch]; 18.938667
83.453314; (44.461, 29.530, 17.711); (26.059, 81.689, 358.112); (44.768, 29.162, 17.562); (5.261, 86.476, 324.852); [R_PadTouch]; 18.938667
83.454825; (44.461, 29.530, 17.711); (26.059, 81.689, 358.112); (44.768, 29.162, 17.562); (5.261, 86.476, 324.852); [R_PadTouch]; 18.938667
83.505714; (44.460, 29.530, 17.712); (25.966, 81.654, 357.992); (44.769, 29.166, 17.564); (4.222, 87.274, 328.764); [R_PadTouch]; 19.036089
83.506715; (44.460, 29.530, 17.712); (25.966, 81.654, 357.992); (44.769, 29.166, 17.564); (4.222, 87.274, 328.764); [R_PadTouch]; 19.036089
83.558051; (44.460, 29.530, 17.712); (25.846, 81.740, 358.088); (44.770, 29.168, 17.565); (3.354, 87.199, 328.954); [R_Axis0,R_PadTouch]; 19.011862
83.559241; (44.460, 29.530, 17.712); (25.846, 81.740, 358.088); (44.770, 29.168, 17.565); (3.354, 87.199, 328.954); [R_Axis0,R_PadTouch]; 19.011862
83.607909; (44.460, 29.530, 17.713); (25.771, 81.647, 358.272); (44.772, 29.169, 17.565); (4.035, 86.768, 327.434); [R_Axis0,R_PadTouch]; 19.015291
83.609944; (44.460, 29.530, 17.713); (25.771, 81.647, 358.272); (44.772, 29.169, 17.565); (4.035, 86.768, 327.434); [R_Axis0,R_PadTouch]; 19.015291
83.610946; (44.460, 29.530, 17.713); (25.771, 81.647, 358.272); (44.772, 29.169, 17.565); (4.035, 86.768, 327.434); [R_Axis0,R_PadTouch]; 19.015291
83.663175; (44.459, 29.530, 17.714); (25.853, 81.284, 358.341); (44.771, 29.175, 17.567); (1.913, 86.331, 328.184); [R_Axis0,R_PadTouch]; 19.128387
83.663686; (44.459, 29.530, 17.714); (25.853, 81.284, 358.341); (44.771, 29.175, 17.567); (1.913, 86.331, 328.184); [R_Axis0,R_PadTouch]; 19.128387
83.714386; (44.459, 29.530, 17.714); (25.779, 81.132, 358.316); (44.772, 29.176, 17.567); (2.375, 86.908, 327.845); [R_Axis0,R_PadTouch]; 19.019024
83.715523; (44.459, 29.530, 17.714); (25.779, 81.132, 358.316); (44.772, 29.176, 17.567); (2.375, 86.908, 327.845); [R_Axis0,R_PadTouch]; 19.019024
83.766078; (44.458, 29.530, 17.715); (25.785, 81.192, 358.301); (44.772, 29.179, 17.568); (1.420, 86.592, 328.624); [R_Axis0,R_PadTouch]; 19.021240
83.768309; (44.458, 29.530, 17.715); (25.785, 81.192, 358.301); (44.772, 29.179, 17.568); (1.420, 86.592, 328.624); [R_Axis0,R_PadTouch]; 19.021240
83.769604; (44.458, 29.530, 17.715); (25.785, 81.192, 358.301); (44.772, 29.179, 17.568); (1.420, 86.592, 328.624); [R_Axis0,R_PadTouch]; 19.021240
83.819953; (44.458, 29.530, 17.715); (25.727, 81.247, 358.357); (44.772, 29.180, 17.568); (1.783, 86.840, 327.891); [R_Axis0,R_PadTouch]; 19.035479
83.820955; (44.458, 29.530, 17.715); (25.727, 81.247, 358.357); (44.772, 29.180, 17.568); (1.783, 86.840, 327.891); [R_Axis0,R_PadTouch]; 19.035479
83.871414; (44.457, 29.530, 17.715); (25.734, 81.276, 358.186); (44.771, 29.185, 17.570); (0.587, 86.333, 328.476); [R_Axis0,R_PadTouch]; 19.056627
83.873091; (44.457, 29.530, 17.715); (25.734, 81.276, 358.186); (44.771, 29.185, 17.570); (0.587, 86.333, 328.476); [R_Axis0,R_PadTouch]; 19.056627
83.923738; (44.457, 29.530, 17.715); (25.675, 81.289, 358.275); (44.771, 29.186, 17.569); (0.861, 86.638, 327.986); [R_Axis0,R_PadTouch]; 19.067804
83.925750; (44.457, 29.530, 17.715); (25.675, 81.289, 358.275); (44.771, 29.186, 17.569); (0.861, 86.638, 327.986); [R_Axis0,R_PadTouch]; 19.067804
83.926752; (44.457, 29.530, 17.715); (25.675, 81.289, 358.275); (44.771, 29.186, 17.569); (0.861, 86.638, 327.986); [R_Axis0,R_PadTouch]; 19.067804
83.977773; (44.456, 29.530, 17.715); (25.637, 81.344, 358.402); (44.771, 29.187, 17.570); (0.567, 86.458, 327.956); [R_Axis0,R_PadTouch]; 19.041670
83.978792; (44.456, 29.530, 17.715); (25.637, 81.344, 358.402); (44.771, 29.187, 17.570); (0.567, 86.458, 327.956); [R_Axis0,R_PadTouch]; 19.041670
84.028299; (44.456, 29.530, 17.716); (25.732, 81.248, 358.303); (44.768, 29.187, 17.570); (0.759, 86.402, 329.013); [R_Axis0,R_PadTouch]; 19.048256
84.030312; (44.456, 29.530, 17.716); (25.732, 81.248, 358.303); (44.768, 29.187, 17.570); (0.759, 86.402, 329.013); [R_Axis0,R_PadTouch]; 19.048256
84.031313; (44.456, 29.530, 17.716); (25.732, 81.248, 358.303); (44.768, 29.187, 17.570); (0.759, 86.402, 329.013); [R_Axis0,R_PadTouch]; 19.048256
84.083017; (44.456, 29.530, 17.716); (25.726, 81.260, 358.364); (44.767, 29.185, 17.570); (1.497, 86.099, 327.901); [R_Axis0,R_PadTouch]; 19.063585
84.084077; (44.456, 29.530, 17.716); (25.726, 81.260, 358.364); (44.767, 29.185, 17.570); (1.497, 86.099, 327.901); [R_Axis0,R_PadTouch]; 19.063585
84.134937; (44.456, 29.530, 17.716); (26.102, 81.277, 358.185); (44.759, 29.173, 17.571); (5.132, 86.446, 328.284); [R_Axis0,R_PadTouch]; 19.013262
84.135939; (44.456, 29.530, 17.716); (26.102, 81.277, 358.185); (44.759, 29.173, 17.571); (5.132, 86.446, 328.284); [R_Axis0,R_PadTouch]; 19.013262
84.187851; (44.457, 29.529, 17.717); (26.492, 81.500, 358.475); (44.753, 29.163, 17.572); (7.897, 86.516, 326.154); [R_Axis0,R_PadTouch]; 19.057516
84.188869; (44.457, 29.529, 17.717); (26.492, 81.500, 358.475); (44.753, 29.163, 17.572); (7.897, 86.516, 326.154); [R_Axis0,R_PadTouch]; 19.057516
84.190880; (44.457, 29.529, 17.717); (26.492, 81.500, 358.475); (44.753, 29.163, 17.572); (7.897, 86.516, 326.154); [R_Axis0,R_PadTouch]; 19.057516
84.240268; (44.458, 29.527, 17.717); (27.527, 81.702, 358.767); (44.734, 29.134, 17.580); (15.028, 84.663, 326.102); [R_Axis0,R_PadTouch]; 18.956194
84.241461; (44.458, 29.527, 17.717); (27.527, 81.702, 358.767); (44.734, 29.134, 17.580); (15.028, 84.663, 326.102); [R_Axis0,R_PadTouch]; 18.956194
84.292194; (44.460, 29.524, 17.718); (29.026, 81.408, 358.959); (44.716, 29.108, 17.584); (20.463, 83.116, 323.409); [R_Axis0,R_PadTouch]; 19.036203
84.293196; (44.460, 29.524, 17.718); (29.026, 81.408, 358.959); (44.716, 29.108, 17.584); (20.463, 83.116, 323.409); [R_Axis0,R_PadTouch]; 19.036203
84.345398; (44.460, 29.522, 17.719); (30.180, 81.334, 359.032); (44.710, 29.096, 17.585); (21.878, 82.753, 324.856); [R_Axis0,R_PadTouch]; 19.027870
84.347809; (44.460, 29.522, 17.719); (30.180, 81.334, 359.032); (44.710, 29.096, 17.585); (21.878, 82.753, 324.856); [R_Axis0,R_PadTouch]; 19.027870
84.348834; (44.460, 29.522, 17.719); (30.180, 81.334, 359.032); (44.710, 29.096, 17.585); (21.878, 82.753, 324.856); [R_Axis0,R_PadTouch]; 19.027870
84.400937; (44.461, 29.517, 17.718); (32.491, 82.010, 359.498); (44.706, 29.081, 17.581); (24.335, 84.341, 324.910); [R_Axis0,R_PadTouch]; 18.958702
84.401939; (44.461, 29.517, 17.718); (32.491, 82.010, 359.498); (44.706, 29.081, 17.581); (24.335, 84.341, 324.910); [R_Axis0,R_PadTouch]; 18.958702
84.452435; (44.461, 29.515, 17.716); (33.617, 82.494, 359.962); (44.706, 29.078, 17.580); (24.276, 84.942, 323.670); [R_Axis0,R_PadTouch]; 18.804541
84.453942; (44.461, 29.515, 17.716); (33.617, 82.494, 359.962); (44.706, 29.078, 17.580); (24.276, 84.942, 323.670); [R_Axis0,R_PadTouch]; 18.804541
84.455056; (44.461, 29.515, 17.716); (33.617, 82.494, 359.962); (44.706, 29.078, 17.580); (24.276, 84.942, 323.670); [R_Axis0,R_PadTouch]; 18.804541
84.506665; (44.462, 29.512, 17.714); (34.955, 83.126, 0.324); (44.708, 29.077, 17.580); (23.811, 85.398, 324.000); [R_Axis0,R_PadTouch]; 18.912138
84.507990; (44.462, 29.512, 17.714); (34.955, 83.126, 0.324); (44.708, 29.077, 17.580); (23.811, 85.398, 324.000); [R_Axis0,R_PadTouch]; 18.912138
84.560079; (44.461, 29.511, 17.713); (35.415, 83.205, 0.464); (44.709, 29.075, 17.580); (24.442, 85.203, 323.310); [R_Axis0,R_PadTouch]; 18.846645
84.561586; (44.461, 29.511, 17.713); (35.415, 83.205, 0.464); (44.709, 29.075, 17.580); (24.442, 85.203, 323.310); [R_Axis0,R_PadTouch]; 18.846645
84.613479; (44.461, 29.511, 17.713); (35.653, 83.056, 0.173); (44.708, 29.073, 17.580); (24.885, 85.760, 324.158); [R_Axis0,R_PadTouch]; 18.789530
84.614480; (44.461, 29.511, 17.713); (35.653, 83.056, 0.173); (44.708, 29.073, 17.580); (24.885, 85.760, 324.158); [R_Axis0,R_PadTouch]; 18.789530
84.615593; (44.461, 29.511, 17.713); (35.653, 83.056, 0.173); (44.708, 29.073, 17.580); (24.885, 85.760, 324.158); [R_Axis0,R_PadTouch]; 18.789530
84.668172; (44.461, 29.510, 17.713); (36.002, 82.679, 0.226); (44.707, 29.064, 17.578); (28.112, 85.472, 320.589); [R_Axis0,R_PadTouch]; 18.784655
84.669326; (44.461, 29.510, 17.713); (36.002, 82.679, 0.226); (44.707, 29.064, 17.578); (28.112, 85.472, 320.589); [R_Axis0,R_PadTouch]; 18.784655
84.720760; (44.460, 29.509, 17.713); (36.390, 82.313, 0.051); (44.704, 29.056, 17.576); (30.697, 85.538, 318.913); [R_Axis0,R_PadTouch]; 18.757689
84.721762; (44.460, 29.509, 17.713); (36.390, 82.313, 0.051); (44.704, 29.056, 17.576); (30.697, 85.538, 318.913); [R_Axis0,R_PadTouch]; 18.757689
84.723295; (44.460, 29.509, 17.713); (36.390, 82.313, 0.051); (44.704, 29.056, 17.576); (30.697, 85.538, 318.913); [R_Axis0,R_PadTouch]; 18.757689
84.775230; (44.460, 29.508, 17.713); (36.845, 81.774, 359.850); (44.701, 29.044, 17.578); (32.542, 83.838, 317.282); [R_Axis0,R_PadTouch]; 18.734556
84.776233; (44.460, 29.508, 17.713); (36.845, 81.774, 359.850); (44.701, 29.044, 17.578); (32.542, 83.838, 317.282); [R_Axis0,R_PadTouch]; 18.734556
84.827814; (44.461, 29.506, 17.713); (37.478, 81.055, 359.472); (44.699, 29.034, 17.577); (34.234, 83.868, 317.204); [R_Axis0,R_PadTouch]; 18.713795
84.828829; (44.461, 29.506, 17.713); (37.478, 81.055, 359.472); (44.699, 29.034, 17.577); (34.234, 83.868, 317.204); [R_Axis0,R_PadTouch]; 18.713795
84.829831; (44.461, 29.506, 17.713); (37.478, 81.055, 359.472); (44.699, 29.034, 17.577); (34.234, 83.868, 317.204); [R_Axis0,R_PadTouch]; 18.713795
84.883482; (44.461, 29.505, 17.713); (37.896, 80.941, 359.372); (44.700, 29.031, 17.578); (33.719, 83.624, 317.107); [R_Axis0,R_PadTouch]; 18.708887
84.884484; (44.461, 29.505, 17.713); (37.896, 80.941, 359.372); (44.700, 29.031, 17.578); (33.719, 83.624, 317.107); [R_Axis0,R_PadTouch]; 18.708887
84.936083; (44.462, 29.504, 17.711); (38.295, 81.015, 359.450); (44.700, 29.025, 17.578); (35.134, 83.598, 316.523); [R_Axis0,R_PadTouch]; 18.624636
84.937332; (44.462, 29.504, 17.711); (38.295, 81.015, 359.450); (44.700, 29.025, 17.578); (35.134, 83.598, 316.523); [R_Axis0,R_PadTouch]; 18.624636
84.988921; (44.462, 29.504, 17.710); (38.338, 81.022, 359.443); (44.700, 29.023, 17.578); (35.306, 83.573, 315.843); [R_Axis0,R_PadTouch]; 18.638460
